Product,UserId,Duration(ms)
"Atomic Tangerine Socks [M]","0xb87f2e6cbe",16700
"Rubine Red Shorts [L]","0xc9a6b26133",10780
"Cream High heels [M]","0x7f28556a08",22041
"Yellow (Process) Swimsuit [S]","0x29da281dbc",8447
"Scarlet (Crayola) Cap [M]","0xc64444de22",18964
"Hunter Green Bra [S]","0xbb6dcac4a8",24615
"Ultramarine Shorts [S]","0x98aef4cc87",15412
"Light Apricot Bra [S]","0x4209a8be49",10760
"Topaz Jeans [S]","0x81a59f4900",6647
"Pale Silver Polo shirt [M]","0x154df9b29b",14098
"Mango Tango Coat [S]","0xf5f1a2d7a1",8992
"Pakistan Green Scarf [S]","0xed3b6e1cf3",15600
"Scarlet (Crayola) Cap [M]","0x7d6524093d",15558
"Lavender Mist Sunglasses [M]","0x7d6524093d",12276
"Cerulean Frost Polo shirt [M]","0x38fe5ea333",20750
"Puce Flip-flops [S]","0x7701d7538",18514
"Rubine Red Shorts [L]","0x89cdf9f991",10820
"Tickle Me Pink Socks [L]","0x5b77dc81f2",12474
"Granny Smith Apple Jeans [S]","0xc9163be924",8333
"Light Goldenrod Yellow Jeans [S]","0xa6da349075",19615
"Pink Pearl T-shirt [M]","0xc2ac2479e",14521
"Cornflower Blue Shoes [S]","0x2acba8067e",12099
"Cornflower Blue Shoes [S]","0xc016382ee4",14978
"Aurometalsaurus Cap [S]","0x6d64e1f2e9",14987
"Antique White Flip-flops [S]","0x2bc2f9356e",16823
"Deep Chestnut Leather jackets [L]","0xff045e546e",13882
"Azure Mist/Web High heels [S]","0xfb034c46c1",19336
"Granny Smith Apple Jeans [S]","0x89cdf9f991",19878
"Light Apricot Bra [S]","0xc64444de22",17909
"Rubine Red Shorts [L]","0x7f28556a08",23706
"Ultramarine Shorts [S]","0xd8f60733e8",17115
"Hunter Green Bra [S]","0x891f2812d8",15904
"Vivid Violet Shoes [S]","0xb96647f9db",21721
"Azure Mist/Web High heels [S]","0x8a4e48ba45",23903
"Pink Pearl T-shirt [M]","0xa4e4d8de3a",9941
"Verdigris Jacket [L]","0x35893ef22a",21435
"Light Red Ochre Leather jackets [M]","0xbb6dcac4a8",14304
"Light Goldenrod Yellow Jeans [S]","0x96ae70b807",18068
"Mango Tango Coat [S]","0xc16668ef5",6225
"Light Goldenrod Yellow Jeans [S]","0x85a5c84739",16194
"Granny Smith Apple Jeans [S]","0xe4148340b9",12115
"Ecru Flip-flops [L]","0x4209a8be49",22098
"Light Goldenrod Yellow Jeans [S]","0xafb8731d7a",20101
"Cerulean Frost Polo shirt [M]","0x58cb9f3c49",26049
"Dandelion Shirt [M]","0xdec477cce8",2475
"Turquoise Blue Jacket [L]","0xd2391cd11a",16922
"Verdigris Jacket [L]","0xafb8731d7a",17931
"Medium Candy Apple Red Shorts [S]","0x558af38723",9368
"Turquoise Blue Jacket [L]","0x53c24954f4",21595
"Light Goldenrod Yellow Jeans [S]","0xcd6fd0f129",16793
"Yellow (Process) Swimsuit [S]","0x74b3ddfe6f",16922
"Dandelion Shirt [M]","0xa104590b85",16190
"Rubine Red T-shirt [M]","0xb87f2e6cbe",16195
"Scarlet (Crayola) Cap [M]","0x4b0cf7415d",18265
"Atomic Tangerine Socks [M]","0xaa32f09eae",8195
"Ginger Shirt [M]","0xe067ea577f",19185
"Ecru Flip-flops [L]","0x8e422782ad",19983
"Dark Pastel Blue Skirt [M]","0x7d6524093d",13047
"Deep Chestnut Leather jackets [L]","0xed3b6e1cf3",11025
"Green (Color Wheel) (X11 Green) Shorts [M]","0xaa32f09eae",22430
"Gray (X11 Gray) Long coat [L]","0x132b20672a",22916
"Aurometalsaurus Cap [S]","0xac0e64ef6d",14562
"Light Apricot Bra [S]","0xafb8731d7a",16817
"Azure Mist/Web High heels [S]","0xe4148340b9",12285
"Antique White Flip-flops [S]","0x4b0cf7415d",13545
"Azure Mist/Web High heels [S]","0x98aef4cc87",18510
"Cyan (Process) Hat [M]","0x58cb9f3c49",6994
"Pale Silver Polo shirt [M]","0x6d64e1f2e9",9916
"Azure Mist/Web High heels [S]","0x19c149d20a",12936
"Yellow (Ncs) Shirt [M]","0xab64393a77",12195
"Hunter Green Bra [S]","0xc16668ef5",17570
"Old Gold Hat [L]","0xb87f2e6cbe",14043
"Rubine Red Shorts [L]","0xc16668ef5",23626
"Turquoise Blue Jacket [L]","0xfb034c46c1",14654
"Pink Pearl T-shirt [M]","0x2acba8067e",18467
"Pale Carmine Jacket [L]","0xa6da349075",15451
"Pink Pearl T-shirt [M]","0xfb034c46c1",10569
"Yellow (Process) Swimsuit [S]","0xa4e4d8de3a",15198
"Ecru Flip-flops [L]","0xe8b88cf8ba",24840
"Fallow T-shirt [S]","0x5b77dc81f2",11045
"Dandelion Shirt [M]","0xd0da004871",11587
"Tickle Me Pink Socks [L]","0x5d181799c1",18171
"Turquoise Blue Jacket [L]","0xe067ea577f",18369
"Rubine Red T-shirt [M]","0x685894f2ea",16738
"Rubine Red T-shirt [M]","0x2acba8067e",17948
"Cerulean Frost Polo shirt [M]","0xb72197b8ed",21871
"Vivid Violet Shoes [S]","0x2acba8067e",11931
"Ecru Flip-flops [L]","0x4d0fd7215a",14306
"Baby Blue Jeans [M]","0xa3b46322aa",21626
"Pale Carmine Jacket [L]","0x19c149d20a",24861
"Ultramarine Shorts [S]","0xded2548c77",7350
"Gray (X11 Gray) Long coat [L]","0xc2ac2479e",11410
"Turquoise Blue Jacket [L]","0x68c055f3ba",14797
"Non-Photo Blue Skirt [L]","0xe4148340b9",17952
"Dark Pastel Blue Skirt [M]","0xff045e546e",19457
"Tickle Me Pink Socks [L]","0xe8b88cf8ba",16516
"Beige Hat [L]","0xc9a6b26133",15027
"Medium Candy Apple Red Dress [S]","0xc16668ef5",11653
"Pale Silver Polo shirt [M]","0xbb6dcac4a8",19010
"Rubine Red Shorts [L]","0x4d0fd7215a",12196
"Cornflower Blue Shoes [S]","0x908154d143",17917
"Antique White Flip-flops [S]","0x24adc3fb76",22371
"Atomic Tangerine Socks [M]","0x908154d143",17066
"Dandelion Shirt [M]","0x19c149d20a",6982
"Light Red Ochre Leather jackets [M]","0xa5683b629c",19536
"Azure Mist/Web High heels [S]","0x4b0cf7415d",16954
"Vivid Violet Shoes [S]","0xc64444de22",11866
"Air Force Blue (Raf) High heels [M]","0x8983c586cd",13666
"Aurometalsaurus Cap [S]","0xe067ea577f",16558
"Trolley Grey Hoodies [M]","0x19c149d20a",11312
"Baby Blue Jeans [M]","0xe067ea577f",16066
"Pakistan Green Scarf [S]","0x37f9a462e5",8319
"Dark Pastel Blue Skirt [M]","0x74b3ddfe6f",21515
"Medium Candy Apple Red Shorts [S]","0x3fff7447a6",12353
"Scarlet (Crayola) Cap [M]","0xc64444de22",12059
"Air Force Blue (Raf) High heels [M]","0xd8f60733e8",16941
"Brilliant Rose Polo shirt [M]","0x9ed8567363",21262
"Trolley Grey Socks [M]","0xa4e4d8de3a",7407
"Lavender Mist Sunglasses [M]","0xded2548c77",14015
"Azure Mist/Web High heels [S]","0xa312188dbf",27859
"Ultramarine Shorts [S]","0x2314546188",6555
"Trolley Grey Socks [M]","0x829543e794",18972
"Verdigris Jacket [L]","0x132b20672a",14806
"Medium Candy Apple Red Shorts [S]","0xd0da004871",16929
"Vivid Violet Shoes [S]","0x588fd63f4d",30254
"Ginger Shirt [M]","0xa3b46322aa",14363
"Gray (X11 Gray) Long coat [L]","0xff045e546e",24677
"Dark Pastel Blue Skirt [M]","0xd8f60733e8",11459
"Medium Candy Apple Red Shorts [S]","0xed3b6e1cf3",12605
"Carmine Red Leather jackets [L]","0x781f644f6a",15655
"Pink Pearl T-shirt [M]","0xa6da349075",26174
"Cyan (Process) Hat [M]","0xc9a6b26133",14512
"Trolley Grey Hoodies [M]","0x81a59f4900",8547
"Vivid Violet Shoes [S]","0xbb6dcac4a8",25798
"Granny Smith Apple Jeans [S]","0xfb034c46c1",10413
"Non-Photo Blue Skirt [L]","0xff045e546e",11063
"Beige Hat [L]","0x891f2812d8",19004
"Rubine Red T-shirt [M]","0x27757fbb37",18952
"Pale Silver Polo shirt [M]","0x7f28556a08",19709
"Pakistan Green Scarf [S]","0xa6da349075",23515
"Pink Pearl T-shirt [M]","0x74b3ddfe6f",17433
"Gray (X11 Gray) Long coat [L]","0xc16668ef5",15560
"Air Force Blue (Raf) High heels [M]","0xbb6dcac4a8",9711
"Pale Silver Polo shirt [M]","0x35893ef22a",20333
"Vivid Violet Shoes [S]","0x4b0cf7415d",7251
"Cerulean Frost Polo shirt [M]","0x39542ba2a3",16251
"Puce Flip-flops [S]","0x58cb9f3c49",14857
"Vivid Violet Shoes [S]","0x4b0cf7415d",13499
"Dandelion Shirt [M]","0x7d6524093d",14815
"Green (Color Wheel) (X11 Green) Shorts [M]","0x4b0cf7415d",12260
"Pale Carmine Jacket [L]","0xc2ac2479e",12060
"Puce Flip-flops [S]","0xab64393a77",11892
"Cyan (Process) Hat [M]","0xa5683b629c",20784
"Verdigris Jacket [L]","0xb96647f9db",15448
"Turquoise Blue Jacket [L]","0x558af38723",25150
"Baby Blue Jeans [M]","0xb87f2e6cbe",26799
"Antique White Flip-flops [S]","0xd0da004871",14549
"Brilliant Rose Polo shirt [M]","0xb87f2e6cbe",20616
"Pink Pearl T-shirt [M]","0xb87f2e6cbe",16236
"Ultramarine Shorts [S]","0x3fff7447a6",10944
"Fallow T-shirt [S]","0x60990305ea",12262
"Pale Carmine Jacket [L]","0x96ae70b807",19615
"Cream High heels [M]","0x781f644f6a",14689
"Cyan (Process) Hat [M]","0xccdaab3df",18259
"Atomic Tangerine Socks [M]","0x7d6524093d",21491
"Pale Silver Polo shirt [M]","0xc16668ef5",19374
"Brilliant Rose Polo shirt [M]","0x28f07af06e",14587
"Ecru Flip-flops [L]","0xa4e4d8de3a",16530
"Antique White Flip-flops [S]","0x1e025e58ad",6675
"Antique White Flip-flops [S]","0x8983c586cd",20510
"Ecru Flip-flops [L]","0xafb8731d7a",22427
"Brilliant Rose Polo shirt [M]","0x6d64e1f2e9",7473
"Light Red Ochre Leather jackets [M]","0xe8b88cf8ba",10001
"Light Red Ochre Leather jackets [M]","0x2bc2f9356e",16371
"Ginger Shirt [M]","0x89cdf9f991",14143
"Pale Carmine Jacket [L]","0x685894f2ea",17436
"Baby Blue Jeans [M]","0xc9a6b26133",20010
"Hunter Green Bra [S]","0x4b0cf7415d",15540
"Rubine Red T-shirt [M]","0x38fe5ea333",25484
"Non-Photo Blue Skirt [L]","0x74b3ddfe6f",16696
"Medium Candy Apple Red Dress [S]","0xa6da349075",11384
"Air Force Blue (Raf) High heels [M]","0xc2ac2479e",16297
"Scarlet (Crayola) Cap [M]","0xab64393a77",10225
"Gray (X11 Gray) Long coat [L]","0xccdaab3df",14936
"Cornflower Blue Shoes [S]","0x8e7823bf96",15367
"Azure Mist/Web High heels [S]","0x28f07af06e",19148
"Scarlet (Crayola) Cap [M]","0x8a4e48ba45",12237
"Deep Chestnut Leather jackets [L]","0xc9163be924",12379
"Lavender Mist Sunglasses [M]","0x24adc3fb76",15931
"Medium Candy Apple Red Dress [S]","0x3fff7447a6",12244
"Non-Photo Blue Skirt [L]","0x829543e794",14840
"Verdigris Jacket [L]","0xa104590b85",12226
"Cerulean Frost Polo shirt [M]","0xe4148340b9",21109
"Vivid Violet Shoes [S]","0xaa32f09eae",10260
"Tickle Me Pink Socks [L]","0xc64444de22",12985
"Trolley Grey Socks [M]","0xcd6fd0f129",8826
"Light Apricot Bra [S]","0x8a4e48ba45",17284
"Medium Candy Apple Red Shorts [S]","0xbb6dcac4a8",20399
"Pakistan Green Scarf [S]","0x7b55feed52",25934
"Trolley Grey Socks [M]","0x75db0fca7f",16416
"Turquoise Blue Jacket [L]","0x96ae70b807",23201
"Turquoise Blue Jacket [L]","0x4d0fd7215a",12580
"Deep Chestnut Leather jackets [L]","0xd0da004871",4516
"Carmine Red Leather jackets [L]","0x382ad0ad71",8945
"Gray (X11 Gray) Long coat [L]","0xd2391cd11a",10162
"Rubine Red Shorts [L]","0xa4e4d8de3a",19306
"Cerulean Frost Polo shirt [M]","0x68c055f3ba",15649
"Ultramarine Shorts [S]","0xaa32f09eae",16859
"Medium Candy Apple Red Shorts [S]","0xac0e64ef6d",18999
"Beige Hat [L]","0xe067ea577f",5617
"Cornflower Blue Shoes [S]","0xac0e64ef6d",12058
"Non-Photo Blue Skirt [L]","0x35893ef22a",4809
"Medium Candy Apple Red Shorts [S]","0x7f28556a08",20464
"Cream High heels [M]","0xa6da349075",13855
"Old Gold Hat [L]","0x7d6524093d",19184
"Green (Color Wheel) (X11 Green) Shorts [M]","0x5b77dc81f2",15717
"Granny Smith Apple Jeans [S]","0x3dca7592fe",17074
"Hunter Green Bra [S]","0x2dbd6f22f8",16679
"Air Force Blue (Raf) High heels [M]","0xa4e4d8de3a",6540
"Cornflower Blue Shoes [S]","0x2e5a488b01",14246
"Fallow T-shirt [S]","0xf65adfc918",19587
"Pakistan Green Scarf [S]","0xdec477cce8",20182
"Trolley Grey Hoodies [M]","0xf65adfc918",10705
"Medium Candy Apple Red Shorts [S]","0x29da281dbc",10599
"Dandelion Shirt [M]","0xfb034c46c1",11932
"Medium Candy Apple Red Shorts [S]","0xcd6fd0f129",8788
"Ginger Shirt [M]","0x38fe5ea333",15954
"Pale Carmine Jacket [L]","0xfb034c46c1",12577
"Pale Carmine Jacket [L]","0xb87f2e6cbe",17905
"Yellow (Ncs) Shirt [M]","0xa3aee93491",14967
"Ecru Flip-flops [L]","0x9f5cc84ce7",20967
"Rubine Red Shorts [L]","0xc9a6b26133",20875
"Medium Candy Apple Red Shorts [S]","0x154df9b29b",18844
"Light Red Ochre Leather jackets [M]","0x588fd63f4d",15708
"Gray (X11 Gray) Long coat [L]","0x258eeaed4c",16093
"Air Force Blue (Raf) High heels [M]","0x685894f2ea",15870
"Brilliant Rose Polo shirt [M]","0x1e025e58ad",10706
"Atomic Tangerine Socks [M]","0x21361b72c1",22485
"Medium Candy Apple Red Dress [S]","0xb8e0ed4729",19820
"Dandelion Shirt [M]","0x588fd63f4d",23165
"Baby Blue Jeans [M]","0x4d0fd7215a",12161
"Topaz Jeans [S]","0xc16668ef5",23023
"Beige Hat [L]","0xa5683b629c",23253
"Tickle Me Pink Socks [L]","0x60990305ea",18645
"Medium Candy Apple Red Shorts [S]","0x28f07af06e",17419
"Beige Hat [L]","0x588fd63f4d",14059
"Yellow (Ncs) Shirt [M]","0x98aef4cc87",18128
"Puce Flip-flops [S]","0xa162de57a0",21802
"Non-Photo Blue Skirt [L]","0xab64393a77",12582
"Old Gold Hat [L]","0x75db0fca7f",25310
"Deep Chestnut Leather jackets [L]","0xcd6fd0f129",11961
"Scarlet (Crayola) Cap [M]","0x1e025e58ad",17882
"Ultramarine Shorts [S]","0xd8f60733e8",23926
"Aurometalsaurus Cap [S]","0x4d0fd7215a",15409
"Hunter Green Bra [S]","0xc16668ef5",19509
"Carmine Red Leather jackets [L]","0x53c24954f4",17684
"Dandelion Shirt [M]","0xb8e0ed4729",23755
"Cerulean Frost Polo shirt [M]","0xafb8731d7a",13428
"Verdigris Jacket [L]","0xdec477cce8",14366
"Ultramarine Shorts [S]","0x8e422782ad",14523
"Topaz Jeans [S]","0x74b3ddfe6f",17167
"Ecru Flip-flops [L]","0x2acba8067e",19575
"Old Gold Hat [L]","0x9f5cc84ce7",17289
"Cornflower Blue Shoes [S]","0x24adc3fb76",11017
"Cornflower Blue Shoes [S]","0x8983c586cd",16032
"Pale Silver Polo shirt [M]","0x2bc2f9356e",13849
"Pale Silver Polo shirt [M]","0x9ed8567363",10094
"Brilliant Rose Polo shirt [M]","0x24adc3fb76",14272
"Granny Smith Apple Jeans [S]","0x74b3ddfe6f",9976
"Cerulean Frost Polo shirt [M]","0xd0da004871",22410
"Pale Silver Polo shirt [M]","0x3dca7592fe",13649
"Light Red Ochre Leather jackets [M]","0x303a57fa61",8462
"Non-Photo Blue Skirt [L]","0x1ac42f766f",10326
"Ultramarine Shorts [S]","0x8e7823bf96",15251
"Pink Pearl T-shirt [M]","0x132b20672a",22219
"Trolley Grey Socks [M]","0xf259644387",8216
"Ultramarine Shorts [S]","0x8a4e48ba45",16310
"Ginger Shirt [M]","0xded2548c77",17114
"Carmine Red Leather jackets [L]","0xb8e0ed4729",18793
"Light Goldenrod Yellow Jeans [S]","0x74b3ddfe6f",17068
"Azure Mist/Web High heels [S]","0xe8b88cf8ba",21995
"Brilliant Rose Polo shirt [M]","0x21361b72c1",18712
"Trolley Grey Hoodies [M]","0x154df9b29b",8241
"Azure Mist/Web High heels [S]","0x685894f2ea",18213
"Yellow (Ncs) Shirt [M]","0x685894f2ea",21642
"Yellow (Process) Swimsuit [S]","0xaa32f09eae",13487
"Verdigris Jacket [L]","0x4b0cf7415d",17737
"Ecru Flip-flops [L]","0xac0e64ef6d",19665
"Verdigris Jacket [L]","0x7701d7538",11122
"Green (Color Wheel) (X11 Green) Shorts [M]","0x9f5cc84ce7",11861
"Turquoise Blue Jacket [L]","0xa6da349075",16076
"Air Force Blue (Raf) High heels [M]","0x8e7823bf96",15817
"Trolley Grey Hoodies [M]","0xd2391cd11a",11454
"Dark Pastel Blue Skirt [M]","0xed3b6e1cf3",19906
"Hunter Green Bra [S]","0x2314546188",16932
"Pakistan Green Scarf [S]","0xa3b46322aa",15188
"Light Apricot Bra [S]","0xed3b6e1cf3",20918
"Cream High heels [M]","0xccdaab3df",23886
"Cream High heels [M]","0x258eeaed4c",17881
"Light Goldenrod Yellow Jeans [S]","0x21361b72c1",14416
"Ultramarine Shorts [S]","0x1e025e58ad",14615
"Light Red Ochre Leather jackets [M]","0xa162de57a0",15026
"Fallow T-shirt [S]","0x3fff7447a6",17183
"Light Goldenrod Yellow Jeans [S]","0xab64393a77",14795
"Atomic Tangerine Socks [M]","0xc2ac2479e",19426
"Yellow (Ncs) Shirt [M]","0xc16668ef5",9858
"Beige Hat [L]","0x19c149d20a",14439
"Aurometalsaurus Cap [S]","0x74b3ddfe6f",21940
"Verdigris Jacket [L]","0xbb6dcac4a8",11825
"Lavender Mist Sunglasses [M]","0xb8e0ed4729",10401
"Cream High heels [M]","0x908154d143",15588
"Turquoise Blue Jacket [L]","0x39542ba2a3",6470
"Light Red Ochre Leather jackets [M]","0x19c149d20a",21496
"Atomic Tangerine Socks [M]","0xab64393a77",20815
"Granny Smith Apple Jeans [S]","0xafb8731d7a",23863
"Azure Mist/Web High heels [S]","0x891f2812d8",14010
"Dandelion Shirt [M]","0x85a5c84739",20383
"Mango Tango Coat [S]","0x3dca7592fe",12541
"Trolley Grey Hoodies [M]","0x58cb9f3c49",19069
"Pale Silver Polo shirt [M]","0xb4b69e3071",16813
"Hunter Green Bra [S]","0xa6da349075",11440
"Hunter Green Bra [S]","0x58cb9f3c49",20432
"Non-Photo Blue Skirt [L]","0x1e025e58ad",18302
"Baby Blue Jeans [M]","0xc64444de22",12776
"Tickle Me Pink Socks [L]","0xc64444de22",13633
"Carmine Red Leather jackets [L]","0x28f07af06e",8508
"Yellow (Process) Swimsuit [S]","0x27757fbb37",13040
"Yellow (Process) Swimsuit [S]","0xa104590b85",16963
"Dark Pastel Blue Skirt [M]","0x81a59f4900",17075
"Dark Pastel Blue Skirt [M]","0x38fe5ea333",17621
"Yellow (Ncs) Shirt [M]","0x4209a8be49",9911
"Trolley Grey Hoodies [M]","0xcd6fd0f129",19398
"Topaz Jeans [S]","0xb4b69e3071",15517
"Cerulean Frost Polo shirt [M]","0x4d0fd7215a",14651
"Green (Color Wheel) (X11 Green) Shorts [M]","0x39542ba2a3",23938
"Mango Tango Coat [S]","0x38fe5ea333",5301
"Baby Blue Jeans [M]","0xab64393a77",7919
"Rubine Red Shorts [L]","0x2acba8067e",15289
"Mango Tango Coat [S]","0x891f2812d8",13808
"Yellow (Ncs) Shirt [M]","0xa104590b85",26273
"Baby Blue Jeans [M]","0x7d6524093d",23609
"Antique White Flip-flops [S]","0x685894f2ea",13705
"Yellow (Process) Swimsuit [S]","0x58cb9f3c49",16459
"Fallow T-shirt [S]","0x96ae70b807",14236
"Carmine Red Leather jackets [L]","0x39542ba2a3",22127
"Dark Pastel Blue Skirt [M]","0xa217d68d05",12220
"Antique White Flip-flops [S]","0xd2391cd11a",12507
"Granny Smith Apple Jeans [S]","0x35893ef22a",22082
"Ginger Shirt [M]","0x9ed8567363",15994
"Carmine Red Leather jackets [L]","0xac0e64ef6d",16974
"Cream High heels [M]","0x21361b72c1",14724
"Pale Silver Polo shirt [M]","0x81a59f4900",11360
"Ecru Flip-flops [L]","0x2314546188",12346
"Cream High heels [M]","0x3fff7447a6",13472
"Medium Candy Apple Red Shorts [S]","0x28f07af06e",19598
"Dandelion Shirt [M]","0xd2391cd11a",10310
"Medium Candy Apple Red Dress [S]","0x2e5a488b01",23311
"Rubine Red T-shirt [M]","0xaa32f09eae",14482
"Dark Pastel Blue Skirt [M]","0xc9163be924",18206
"Yellow (Ncs) Shirt [M]","0xa217d68d05",19702
"Turquoise Blue Jacket [L]","0x85a5c84739",11133
"Cream High heels [M]","0x829543e794",23463
"Brilliant Rose Polo shirt [M]","0x132b20672a",12063
"Brilliant Rose Polo shirt [M]","0xa3aee93491",18102
"Ginger Shirt [M]","0x3dca7592fe",17230
"Fallow T-shirt [S]","0x75db0fca7f",21901
"Dark Pastel Blue Skirt [M]","0xa5683b629c",24625
"Pale Silver Polo shirt [M]","0xafb8731d7a",18008
"Topaz Jeans [S]","0x58cb9f3c49",17888
"Carmine Red Leather jackets [L]","0x908154d143",17943
"Ginger Shirt [M]","0x908154d143",19122
"Trolley Grey Socks [M]","0x1ac42f766f",13189
"Pale Silver Polo shirt [M]","0x132b20672a",18537
"Medium Candy Apple Red Shorts [S]","0x154df9b29b",10887
"Ginger Shirt [M]","0x8e7823bf96",8392
"Trolley Grey Socks [M]","0x2acba8067e",20188
"Light Red Ochre Leather jackets [M]","0xbb6dcac4a8",21135
"Scarlet (Crayola) Cap [M]","0x8e422782ad",13288
"Vivid Violet Shoes [S]","0x19c149d20a",21617
"Tickle Me Pink Socks [L]","0x29da281dbc",17274
"Antique White Flip-flops [S]","0x5b77dc81f2",14731
"Scarlet (Crayola) Cap [M]","0x7d6524093d",20210
"Cyan (Process) Hat [M]","0x7d6524093d",19127
"Rubine Red Shorts [L]","0x2bc2f9356e",14743
"Light Red Ochre Leather jackets [M]","0x908154d143",16279
"Pakistan Green Scarf [S]","0x1e025e58ad",14808
"Pakistan Green Scarf [S]","0xc9163be924",3358
"Medium Candy Apple Red Shorts [S]","0x2dbd6f22f8",18405
"Carmine Red Leather jackets [L]","0xa5683b629c",22527
"Light Goldenrod Yellow Jeans [S]","0x1e025e58ad",23615
"Light Red Ochre Leather jackets [M]","0xe067ea577f",20198
"Dandelion Shirt [M]","0xa3b46322aa",16214
"Non-Photo Blue Skirt [L]","0xe8b88cf8ba",14389
"Aurometalsaurus Cap [S]","0xa3aee93491",7853
"Puce Flip-flops [S]","0x382ad0ad71",11914
"Rubine Red Shorts [L]","0xff045e546e",12039
"Light Apricot Bra [S]","0x27757fbb37",21832
"Rubine Red T-shirt [M]","0x2dbd6f22f8",12191
"Aurometalsaurus Cap [S]","0xff045e546e",16675
"Verdigris Jacket [L]","0x96ae70b807",13522
"Deep Chestnut Leather jackets [L]","0x829543e794",15027
"Dandelion Shirt [M]","0x2dbd6f22f8",11229
"Baby Blue Jeans [M]","0xc16668ef5",20303
"Gray (X11 Gray) Long coat [L]","0x53c24954f4",5569
"Ecru Flip-flops [L]","0x382ad0ad71",17688
"Medium Candy Apple Red Shorts [S]","0xb87f2e6cbe",7432
"Hunter Green Bra [S]","0x5b77dc81f2",14381
"Atomic Tangerine Socks [M]","0xf65adfc918",16621
"Yellow (Process) Swimsuit [S]","0x303a57fa61",23261
"Dandelion Shirt [M]","0xd2391cd11a",7440
"Ecru Flip-flops [L]","0x85a5c84739",16658
"Air Force Blue (Raf) High heels [M]","0x7701d7538",20777
"Yellow (Process) Swimsuit [S]","0x3fff7447a6",20589
"Ecru Flip-flops [L]","0x2acba8067e",18533
"Atomic Tangerine Socks [M]","0xac0e64ef6d",8848
"Light Goldenrod Yellow Jeans [S]","0xa3b46322aa",27396
"Dark Pastel Blue Skirt [M]","0xf65adfc918",10373
"Light Goldenrod Yellow Jeans [S]","0xb72197b8ed",14135
"Tickle Me Pink Socks [L]","0xa312188dbf",13339
"Ecru Flip-flops [L]","0x908154d143",17987
"Scarlet (Crayola) Cap [M]","0x96ae70b807",23367
"Mango Tango Coat [S]","0xa3b46322aa",12975
"Atomic Tangerine Socks [M]","0x74b3ddfe6f",18168
"Cornflower Blue Shoes [S]","0xc016382ee4",15748
"Ecru Flip-flops [L]","0xc016382ee4",21695
"Ecru Flip-flops [L]","0x7d6524093d",11125
"Pakistan Green Scarf [S]","0xe4148340b9",11013
"Verdigris Jacket [L]","0x781f644f6a",9949
"Cerulean Frost Polo shirt [M]","0x8a4e48ba45",11838
"Hunter Green Bra [S]","0x74b3ddfe6f",14531
"Beige Hat [L]","0xa3b46322aa",17874
"Lavender Mist Sunglasses [M]","0x5d181799c1",23708
"Medium Candy Apple Red Dress [S]","0x27757fbb37",18621
"Pale Silver Polo shirt [M]","0x5b77dc81f2",14896
"Old Gold Hat [L]","0x303a57fa61",13521
"Verdigris Jacket [L]","0xc9163be924",12865
"Turquoise Blue Jacket [L]","0xf5f1a2d7a1",20546
"Antique White Flip-flops [S]","0x2acba8067e",12475
"Tickle Me Pink Socks [L]","0x9ed8567363",17391
"Verdigris Jacket [L]","0xded2548c77",20850
"Azure Mist/Web High heels [S]","0x75db0fca7f",12754
"Antique White Flip-flops [S]","0x19c149d20a",14217
"Rubine Red T-shirt [M]","0x96ae70b807",17237
"Medium Candy Apple Red Dress [S]","0x154df9b29b",14331
"Tickle Me Pink Socks [L]","0xc16668ef5",27869
"Verdigris Jacket [L]","0x53c24954f4",14677
"Turquoise Blue Jacket [L]","0x1ac42f766f",7007
"Gray (X11 Gray) Long coat [L]","0x7b55feed52",8361
"Mango Tango Coat [S]","0x74b3ddfe6f",20439
"Hunter Green Bra [S]","0x685894f2ea",14990
"Ultramarine Shorts [S]","0x6d64e1f2e9",15073
"Hunter Green Bra [S]","0xc9a6b26133",15617
"Pink Pearl T-shirt [M]","0xded2548c77",12009
"Dandelion Shirt [M]","0x9ed8567363",15073
"Light Goldenrod Yellow Jeans [S]","0x27757fbb37",28817
"Scarlet (Crayola) Cap [M]","0x7d6524093d",8034
"Yellow (Ncs) Shirt [M]","0xb96647f9db",14198
"Air Force Blue (Raf) High heels [M]","0x829543e794",16605
"Tickle Me Pink Socks [L]","0xbb6dcac4a8",17786
"Beige Hat [L]","0xb72197b8ed",17530
"Trolley Grey Socks [M]","0xded2548c77",27829
"Rubine Red Shorts [L]","0xc9163be924",16925
"Cerulean Frost Polo shirt [M]","0x58cb9f3c49",20529
"Ginger Shirt [M]","0x891f2812d8",17426
"Deep Chestnut Leather jackets [L]","0xc016382ee4",10489
"Mango Tango Coat [S]","0xd2391cd11a",12092
"Lavender Mist Sunglasses [M]","0xd2391cd11a",13418
"Turquoise Blue Jacket [L]","0x7b55feed52",20896
"Scarlet (Crayola) Cap [M]","0x89cdf9f991",20562
"Non-Photo Blue Skirt [L]","0x75db0fca7f",19793
"Turquoise Blue Jacket [L]","0x35893ef22a",15059
"Puce Flip-flops [S]","0xcd6fd0f129",20203
"Verdigris Jacket [L]","0x9ed8567363",18201
"Dark Pastel Blue Skirt [M]","0xc9a6b26133",16046
"Aurometalsaurus Cap [S]","0x39542ba2a3",14648
"Non-Photo Blue Skirt [L]","0xc9163be924",17366
"Old Gold Hat [L]","0x258eeaed4c",12868
